W4m0m0_30680	950	2711	5212	8489	12639	1.0609302621E+03	3.0431677864E+03	6.1056659589E+03	1.0327973245E+04	1.5557244825E+04	27490210	75961311	142657139	227058748	335250220	30700206	85268541	167117582	276246516	412656836	8.9544060E-01	8.9084800E-01	8.5363330E-01	8.2194250E-01	8.1241890E-01	
W4m0m0_31946	2018	5493	11273	18602	26694	2.4453897297E+03	6.5663613431E+03	1.3752846564E+04	2.3117978065E+04	3.4115056766E+04	52934701	149048691	286240475	464487173	674730879	64145676	178173596	349207960	577249988	862309217	8.2522630E-01	8.3653640E-01	8.1968490E-01	8.0465510E-01	7.8246980E-01	
W4m0m0_32197	945	2313	4638	8054	12325	1.0743289176E+03	2.9635717110E+03	5.7438896921E+03	9.8542950661E+03	1.5067221773E+04	24477875	60328198	122335480	204692074	306029073	27827819	77296559	151505283	250446498	374118289	8.7961890E-01	7.8047710E-01	8.0746680E-01	8.1730860E-01	8.1800080E-01	
W4m0m0_32268	899	2578	4831	8000	11888	1.0213188460E+03	2.9002906962E+03	5.6778793965E+03	9.6412502888E+03	1.4620380945E+04	25282269	70909613	133029536	214451289	313916041	28722200	79774434	156349754	258447319	386067640	8.8023440E-01	8.8887640E-01	8.5084580E-01	8.2976790E-01	8.1311150E-01	
W4m0m0_32435	1027	3044	5723	9441	13934	1.1536618291E+03	3.3976252910E+03	6.8724203752E+03	1.1545431181E+04	1.7248788380E+04	30518430	85308868	155408198	252256938	372258977	34282325	95219306	186620735	308485872	460816443	8.9020890E-01	8.9591990E-01	8.3274880E-01	8.1772610E-01	8.0782490E-01	
W4m0m0_32982	1285	3511	6901	11514	17455	1.4603224834E+03	4.2053631968E+03	8.1632600033E+03	1.4096817917E+04	2.1465634354E+04	35778930	94289272	187120041	298850252	444444063	40660526	112936666	221346116	365888274	546563950	8.7994260E-01	8.3488630E-01	8.4537300E-01	8.1678010E-01	8.1316020E-01	
W4m0m0_33294	893	2572	4831	7980	11878	1.0086262735E+03	2.8882050962E+03	5.6747099146E+03	9.6500639370E+03	1.4604116599E+04	25429595	71040708	133103829	213719761	314001325	28722237	79774547	156349745	258447288	386067685	8.8536260E-01	8.9051850E-01	8.5132100E-01	8.2693750E-01	8.1333230E-01	
W4m0m0_33984	2146	5427	10599	17236	25400	2.7278997781E+03	7.1510694045E+03	1.3607802989E+04	2.1779916799E+04	3.1820596494E+04	47141800	126327806	254119544	426803333	643088969	59924560	166460090	326258014	539321251	805648606	7.8668580E-01	7.5890750E-01	7.7889130E-01	7.9137130E-01	7.9822510E-01	
W4m0m0_34246	1043	2874	5538	9244	14004	1.1893509486E+03	3.3834974553E+03	6.4993015861E+03	1.1233005490E+04	1.7210746812E+04	28933844	77841356	153042317	244323172	360865571	32993763	91640929	179607832	296893502	443499427	8.7694890E-01	8.4941690E-01	8.5209160E-01	8.2293200E-01	8.1367760E-01	
W4m0m0_34287	1281	3489	6904	11442	17389	1.4565154284E+03	4.1705185083E+03	8.1757656661E+03	1.3997517623E+04	2.1391341943E+04	35760858	94481264	186915011	299088343	444301347	40660610	112936618	221346079	365888337	546564037	8.7949630E-01	8.3658660E-01	8.4444690E-01	8.1743070E-01	8.1289900E-01	
W4m0m0_34980	1032	2620	5094	8679	13322	1.1529108934E+03	3.2383261478E+03	6.1068162785E+03	1.0454774580E+04	1.6269157527E+04	27475075	68984848	139399576	229324539	337902944	30694102	85265434	167115744	276245692	412655474	8.9512560E-01	8.0906000E-01	8.3414990E-01	8.3014700E-01	8.1885000E-01	
W4m0m0_35063	1082	2944	5732	9696	14627	1.2140674825E+03	3.5569360019E+03	6.7540052093E+03	1.1752276369E+04	1.7993063519E+04	30551840	78810103	158381055	254510387	374608539	34280957	95218238	186620110	308485603	460815973	8.9121900E-01	8.2767870E-01	8.4868160E-01	8.2503170E-01	8.1292440E-01	
W4m0m0_35237	1418	3758	7742	13195	19384	1.7105179279E+03	4.6600690906E+03	9.3353568829E+03	1.6139746034E+04	2.4298254524E+04	37154985	100402174	202371692	329776462	480698795	44819653	124502679	244021179	403373122	602566120	8.2898870E-01	8.0642580E-01	8.2932020E-01	8.1754690E-01	7.9775280E-01	
W4m0m0_35591	1581	3436	6623	10941	15627	1.8750070379E+03	4.7008489624E+03	8.6140688799E+03	1.3893525484E+04	2.0111217428E+04	31359320	75515100	155684858	263586118	388514565	37190984	103313469	202488312	334717160	500000057	8.4319680E-01	7.3093180E-01	7.6885850E-01	7.8748910E-01	7.7702900E-01	
W4m0m0_35929	971	2629	5283	9004	13564	1.2309845914E+03	3.3393361123E+03	6.7039579649E+03	1.1443936668E+04	1.6969313035E+04	24211404	67122223	131684362	217339551	329850406	30693991	85258145	167103242	276235013	412661073	7.8879950E-01	7.8728220E-01	7.8804190E-01	7.8679220E-01	7.9932520E-01	
W4m0m0_36057	1155	3281	6215	10197	15590	1.2900606041E+03	3.6757790719E+03	7.5786374547E+03	1.2473216277E+04	1.9129798208E+04	33303172	92219895	166055517	273635824	407480843	37197498	103316050	202489873	334717938	500001687	8.9530680E-01	8.9259990E-01	8.2006830E-01	8.1751170E-01	8.1495890E-01	
W4m0m0_36187	989	2325	5080	8792	13142	1.1395500307E+03	3.0849625928E+03	6.3340162546E+03	1.0972308732E+04	1.6278828343E+04	25749784	62110571	129546354	213959526	322020936	29669532	82412382	161525337	267018878	398883240	8.6788640E-01	7.5365580E-01	8.0201880E-01	8.0128990E-01	8.0730630E-01	
